x1,x2,x3,y,a_t,b_t,c_t
-0.752759286915825,-0.7581550891998088,1.3799898659398222,0,0.2708008419615291,0.8966765165049291,0.3050889485675565
2.704285838459497,-1.0025274226115803,-1.8929280264077306,1,0.39319776430101044,0.10141375418264874,0.4319692167147352
1.3919636508684308,-1.9430765249828397,-0.920161833780683,1,0.5568755671578778,0.1084135682159385,0.2544399532388052
0.5919509051822196,0.6436000206089276,0.9796838211469092,1,0.8104100436992611,0.7441388828573702,0.581932091523236
-2.0638881573453807,-0.1402550369482265,-0.10746393285312017,0,0.19408578988850445,0.9407129379725905,0.28219125840014647
-2.0640328779827843,2.1942059539440217,1.431426231809363,1,0.5511512481903592,0.838060940636786,0.7098677611716847
-2.6514983269908035,-2.8073425171076503,2.767247407337158,0,0.21762501030120443,0.7761856831241348,0.1966578122164337
2.1970568746496113,0.8632075653307583,-2.300719873708815,1,0.7224656605643412,0.18253005025233232,0.7641234605007595
0.606690070459253,1.577693271069367,1.257406298388366,1,0.8830149052959918,0.5429631509801359,0.7350765729488272
1.2484354667762734,1.5569194151298422,-1.6179350662073129,0,0.8475889156490498,0.15692088568751744,0.7920140070222951
-2.8764930342251853,2.3164438025731506,-0.5131396355545847,0,0.6482308844710631,0.7583064203281207,0.7004539290490976
2.819459112971966,1.3742024569769642,-2.802823645229161,0,0.5796022360154668,0.0950222079977633,0.805767624513873
1.99465584480253,2.566860369886178,-2.184555706243806,0,0.8803054691519844,0.04011080378447656,0.8995913243853444
-1.725965335930343,-1.0040604010746512,-1.081336265706602,0,0.09042890373228532,0.8033269147446277,0.22570831762026386
-1.9090501967573963,0.019256500509258423,-0.9480851682720903,0,0.15580206364863028,0.8964518206177648,0.3413238838057236
-1.899572940879397,-2.9155220203026557,2.3975112987725744,0,0.1035707221116106,0.6951483688979406,0.1467861774749032
-1.1745465422427737,-2.9582544761802527,1.450877455599091,0,0.08108941582262255,0.6117611960426166,0.09941205099703583
0.14853858979342682,-1.5592402772908807,2.833097809122247,1,0.5725587905693835,0.5268674696290921,0.40132407638317885
-0.4083298881473052,-2.3951568171654882,0.594429062011443,0,0.16591422489353144,0.45952688977579176,0.11814040005340733
-1.2526251588117485,-1.4387317923854783,-1.5497176074520922,0,0.06856176531547514,0.6130788910460082,0.22206008329988267
0.6711173683342766,-1.9377402328296156,-1.0340698204701428,0,0.4142802058841145,0.17236153150173908,0.2369341021176796
-2.163036836087749,-2.828879850968111,-1.0809844602481975,0,0.04818727310382363,0.49273338594643284,0.09411161110063232
-1.247132108788691,2.455824878436296,-1.0410340340204904,0,0.3760114596566913,0.36933678923531943,0.6988021396993065
-0.8018289402378498,-2.9506612116666506,1.0377850386708936,0,0.09604708080147528,0.5165355359013174,0.09014112723121666
-0.26358009469778443,1.4164928660225122,0.18484756854249706,1,0.5921577729746221,0.6280714140795813,0.5632095287943445
1.7110557683580812,-2.087112678482901,-0.6874549314801341,1,0.5585986835912473,0.0827571973671699,0.22397896660707314
-1.8019573070498416,2.4733777319975996,-2.1054613876277006,0,0.2983743397412793,0.474358412540961,0.7940384935534262
0.08540663048166941,2.3567756375393145,-2.8671650223471246,0,0.6097336027923469,0.2484224562436468,0.8731914927377854
0.5544874131722546,0.9234068782155438,-1.6869919344738444,0,0.6781684057399188,0.3976797148366211,0.6947910053871561
-2.721297523680014,1.0334048988036306,-2.3551715761879124,0,0.30962054194260386,0.9085313774738621,0.6921143040497107
0.6452691114086302,-2.967965148181869,1.7126701851134367,0,0.4829912345766633,0.26791912386798983,0.18701641773651562
-1.9768552578762508,2.909229396681612,-2.3250122531166877,0,0.3495731632947129,0.47591073257259114,0.8481832490685572
-2.609690442088323,2.2669956214548863,1.3453694238410172,1,0.6848925207148,0.8808468541475721,0.7399226686559641
2.6933132235199997,2.370637354380552,-0.6860478613435044,1,0.8361186354173019,0.030507982453671707,0.7700990930201584
2.793792198447356,0.9554672223052316,-2.559729661537344,0,0.5550412597483797,0.12707547227476837,0.7553463346135324
1.8503840886987666,-0.9312784280727806,1.8763802965895149,1,0.8233234964425241,0.47587702926230563,0.49403171509067584
-1.1723173849597759,2.361891894542885,0.4777834214196801,1,0.4854547524272552,0.6002180001643617,0.6466774085170481
-2.413967315961697,-1.250898431092846,-1.5854309228185617,0,0.10922072638392326,0.8332186440771107,0.26712443859063
1.1053981590729416,0.3762692600532169,2.368087045996008,1,0.903699655082204,0.6727799031003356,0.7192918518698511
-0.3590850375623922,-2.4016141659367056,-2.728450116776691,0,0.07266407425627751,0.2931872583796402,0.24534343067665185
-2.267770590931327,2.5317337807965012,-1.7890823508134226,0,0.3962679885923598,0.5367219606048583,0.7892820826079232
-0.028938539332378888,-2.15537725337272,1.5122815668351661,0,0.33907794467565877,0.5149287725864292,0.20849174859043842
-2.7936688733086896,-1.6506191656175564,1.2562675818593352,0,0.2769083491750447,0.9429405200635126,0.21730616026794133
2.4559224124726926,0.34880494876929014,-1.2643698376531318,1,0.6780619235122392,0.18177137484222905,0.5773082042703108
-1.4473201103998985,1.5845580012778893,-2.6278507478833015,0,0.18472519343023977,0.6894041053166574,0.7289370011337439
0.9751337061238918,0.7161078356177937,2.148468433349663,1,0.9041542472616414,0.6707431376616536,0.7376544757550361
-1.1297335434635343,-1.607196523199063,-1.1178141715805845,0,0.07618197527507113,0.5574240242603609,0.1758296324017315
0.12040812706686488,-2.994341744835058,-1.8257195104304087,0,0.1341549325532973,0.12338934693270881,0.1648641570763502
0.2802616760596779,1.5429034818446352,0.09637093416586229,1,0.7712307404400209,0.4691923294330329,0.6315111120698372
-1.8908732668468378,2.9112439554665626,2.461363195694684,1,0.6835672098709451,0.6866866796044491,0.8526798565039472
2.817507766587351,1.8594787218365427,-2.738720532939748,0,0.6423975302237926,0.053652743622030506,0.8459304707349751
1.6507969401666873,-0.23876029106030794,1.5948245281853266,1,0.8646276355915545,0.6330023467927441,0.5664735139287986
2.6369936493851345,2.4226035683946394,0.4348393676322537,1,0.887647981718685,0.061938362267082256,0.7673621432286236
2.3689641025658927,-0.5409139612898999,-0.4473053006890986,1,0.655291552239133,0.23698850818615552,0.3784462386934299
0.5873998728665111,0.14960450546080528,1.46448266463036,1,0.7933839341880495,0.8041952409486437,0.5642393430558944
2.531245410138701,-0.1372213956259003,2.7949465466497934,1,0.83611501775004,0.3546973118090401,0.6495784406824087
-2.4690449876884832,-0.3142567640068501,-1.6247627330238539,0,0.170933109883336,0.9181510717032816,0.39872599238253764
-1.8241028254851288,1.6511446157634344,-2.1381158095672825,0,0.21960048592085382,0.6840888738670056,0.7051903404260721
-2.7286362665367716,0.16061344361695173,2.4772904713361825,0,0.5551535174532716,0.9780977694748088,0.5816411407753084
-1.048018015420414,-1.0996972678487036,1.013718464743822,0,0.1757536563764591,0.8783840809104155,0.2191294789003537
-0.6679362618631082,-1.45105099404913,-0.37208387062820414,0,0.1460153765995653,0.6042511199168551,0.17020666470628124
-1.3719058093566245,-2.7735160981953997,0.43955742158569855,0,0.06149568669025096,0.5685104852400084,0.0752509232327903
1.972425054911576,0.4991709712982759,1.4736834310574647,1,0.8881844492346893,0.5429780290339743,0.6500349019911611
-0.8594800398384645,-1.6202315075937948,1.6381913922343028,0,0.18924657663773417,0.7902937289293157,0.22418053407066516
-1.3143929418757154,-2.1111964679017015,2.5193650849137876,0,0.14795247143628454,0.6989140600416098,0.2231591780016878
0.25617649894949057,0.922979782966066,-0.43894326662626426,1,0.6703751838136992,0.5552007489575965,0.5504627861893115
-2.154454650151424,1.0872555469292928,-1.23953453988363,0,0.25352287820124714,0.8347290774283138,0.5389097213169786
1.813181884524238,1.5129293535459958,0.8379856007390512,1,0.921580144742245,0.2971647241912853,0.7234388633739264
-2.552696137921375,0.021461378031548684,-0.5056326043228179,0,0.2740591211273659,0.9479860521463226,0.3437257205217965
2.9213216196031038,2.3643276312233192,0.5675907236938675,1,0.8429286568671233,0.056458365797321206,0.7473247757726518
1.633468615779945,2.6180565203893664,-0.4800852092642991,1,0.9347502886164337,0.06480687966387547,0.8215040301654347
-1.8077059107949656,1.8442256387549367,-2.082025279930953,0,0.23855888448036575,0.625186650357498,0.7235886531968642
-2.9668672972583856,0.8135608920491233,-0.1834394900462497,0,0.5227323366463509,0.9556425425126869,0.4817557059795861
1.8927685707290047,-1.177674278452868,1.1455069316461968,1,0.7645402516057391,0.3972630297875796,0.36971223939966824
1.2411440630857022,2.897669529721327,1.7957028460058986,1,0.9679156965108069,0.18618044331216982,0.90278604561887
1.3740430082459234,-1.35518299684837,-0.04004233922071876,1,0.6859937099514931,0.29514597964821215,0.2848710135024065
1.6276220801156747,-1.7840584680574136,-2.0085726587375943,0,0.5007444357797202,0.10064626617214914,0.3871952060488699
-2.555732089595458,-0.34707531728050345,-0.5118737421034103,0,0.2393084329437861,0.9442841975322629,0.29622779913919695
-0.8492056287343646,-2.6589565757256692,1.7177635730501892,0,0.12561676262671093,0.5766140195065954,0.13913932209040972
-2.3047856428492217,2.870966788030745,-0.522844376297563,1,0.5411238647488942,0.5836952427894775,0.7295569010484927
2.178620555253561,0.5306013384985491,1.1791847616253337,1,0.8641734569372178,0.4847831180681826,0.6120360039871765
0.7397887609653475,0.3417125499850515,0.04328209006853889,1,0.7676410303793301,0.6385498472364337,0.49378745798094775
-1.0146118508841049,0.9347776793983193,-1.5526612493436198,0,0.21885983949987134,0.6952122018548056,0.5528244586199047
-2.6186498982838584,-0.017858113336759907,1.776903048138446,0,0.4439846812222823,0.981655545223273,0.472985761292219
-1.1341060697060268,-2.8076188974327505,-2.4947192755758776,0,0.02898791446113378,0.34337320980077124,0.16137295957442707
-1.0489000678395177,0.6738677330423806,0.1493416965309038,0,0.28524798321350336,0.8677222604833491,0.392488434471358
1.3776370700283849,1.297043261738584,-1.7466537945395704,0,0.8315467860808513,0.18741463646790818,0.7787269914241323
0.8253448281312785,-0.4995056362556811,-2.5976062287517463,0,0.5182763286703035,0.5077048235046127,0.6039702151732644
2.3232764554579592,1.543773432427157,0.0176036224994931,1,0.866708229839505,0.14017035980022008,0.6722413595302122
-0.16671044902830445,-1.6379922039694763,-0.0026270643904586777,0,0.25565168394023263,0.5127360023757315,0.1752062765023832
-2.28243452437019,-1.6723404536028958,1.241405410054325,0,0.16802520565049797,0.9142502879527666,0.18723844608174678
1.2794687233379705,-2.0314980738745563,1.468504158311429,1,0.7029942702294129,0.29718763629705053,0.2917684832466771
1.5647102917013846,-0.7680314412650286,1.366748932157381,1,0.8214175516597685,0.5736711879795723,0.4595527068905359
0.3676631854169772,2.0820722123345012,-0.5426476024994695,1,0.8049297852811989,0.2239554926147228,0.7240908875585389
1.6258030797273655,1.9674723728943864,0.7901387233593753,1,0.9381100273619281,0.21977939919566866,0.7734692196926354
-0.03722642181365554,-0.7030547522189772,0.4616714558637618,0,0.4331887831031254,0.7785157276711638,0.2922720784445481
0.13639697629196412,0.5347124158814194,-0.47062946329848243,1,0.5817907730285721,0.64702038519731,0.4824012002901117
-0.434753889848702,1.3248978988494935,0.5832761651159593,1,0.551232316191799,0.7360327297973375,0.5520933950270123
-2.8474852395354286,-1.5527593522318621,2.683487260237575,0,0.3998327438201225,0.931451726043212,0.35453500449782793
-2.3526514380401733,-1.9911534846315175,-1.842637537911736,0,0.06832046937667245,0.6721934646583599,0.2068067002513126
-2.8114248858795943,2.832575959273866,2.4346325747131576,1,0.8402883551482985,0.826446317102634,0.8754504391787334
0.8184624675826822,0.7053438792577111,-2.6792669161008096,0,0.6556652123998482,0.486671857758615,0.7618326842710378
-1.11386411354204,2.888494331001983,-1.149664722590036,0,0.4386192678825811,0.28709867516841797,0.763097254895898
0.051424146988216624,-0.9734640772066254,-1.2711285083308306,0,0.31196078089342955,0.49124661274815035,0.32935156855782804
2.445398843556558,1.2181901998447895,0.7581906472854341,1,0.8579668685938053,0.25719878949908925,0.6512172831811966
